PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|COUNTY|STATE|RN_TYPE|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|PARKING_SPACES|LOT_SIZE|SQUARE_FEET|NO_BATHS
RN|72270342|CN220967|C95180|ACT|2400|3|Lemon Street||316||01970||A must see! This lovely Victorian four bedroom and two full bath home is a short distance to the commuter rail, dining, shopping, local attractions, and Salem Common.  Features include hardwood floors, china cabinet, a side yard, off street parking, as well as storage and laundry in the basement.  Come see your new home on Sunday, January 14th from 11:00 a.m. to 1 p.m., at the Open House.|12|1/12/2018 4:17:00 PM|566812796|Essex|MA|A|8|4|2|0|N|3|4792|1544|2f;0h
RN|72270171|CN203666|C95247|ACT|1750|33|Osgood|1|316||01970||Salem neck area.  2 bedroom unit currently receiving cosmetic upgrades including new floors, fresh paint,  quartz kitchen counters and tiled bathroom with coin operated laundry machines in building.  Located on quiet side street within close proximity to downtown and commuter rail.  Steps to Collins Cove Park and beach!|1|1/12/2018 11:00:00 AM|1|Essex|MA|D|4|2|1|0||2|3425|1100|1f;0h
RN|72270082|CN210144|C95098|ACT|2200|2|Lions Lane|2|316||01945||Welcome to 2 Lions Lane in Salem, this is a beautiful end unit townhouse with southwest exposure in a corner lot.  This freshly renovated trilevel unit offers: hardwood floors throughout the property, 2 bedrooms, 3 full bathrooms, 1 car garage, 2 off-street parking, in unit washer and dryer, wood burning fireplace, private rear yard, and a private balcony. In addition, this unit is partially furnished with: 3 brand new full size beds, large sectional, dinning-room set of 4 chairs, 2 end tables, 1 coffee table, a 60"tv, and a large mirror over the fireplace.|16|1/11/2018 7:54:00 PM|333896|Essex|MA|B|5|2|3|0|Y|3|2500|2150|3f;0h
RN|72269892|CT003074|AN3373|ACT|1750|78|Washington Sq|4|316||01970||Enjoy the best of Salem in the happy, sunny large one bedroom home, right on the Salem Common. The condo is perfect for entertaining with it's eat in kitchen featuring stainless steel appliances, granite counter tops and a decorative fireplace which leads to a large living room. The bedroom is equally as large and also features an ornate fireplace. There is lots of storage, a common patio and grill, free laundry in the basement and additional storage in the basement. Dogs under 40 pounds are negotiable. Lease terms negotiable. A one month fee to be paid by the tenant and split equally between listing and selling brokers.|10|1/11/2018 1:13:00 PM|570870831|Essex|MA|C|3|1|1|0||0|0|925|1f;0h
RN|72270492|CN200545|AN3528|NEW|2400|355|Jefferson Ave|2|316||01970||Available for move in February 1st, 4 Bed / 1 Bath apartment that is walking distance to Salem State University.  Each bedroom is large, with an updated kitchen, updated bathroom, and a breakfast nook.  Beautiful hardwood floors throughout and fresh paint. Unit comes with 2 parking spaces and a storage space in basement.  Appliances include refrigerator, stove/oven, and washer/dryer hookups.  Included in rent is water/sewer and trash.     The apartment is also close to downtown Salem, the Commuter Rail Train Station, Spaulding Rehab, Salem High School, Vinnin Square, and plenty of shopping!      NOTE: This unit is currently being purchased, but is vacant; showings can occur as requested.|6|1/13/2018 1:23:00 PM|190|Essex|MA|D|6|4|1|0||2|0|1400|1f;0h
RN|72267793|CN205579|NH0068|ACT|2100|226|Canal|2|316||01970||Three bedroom unit in South Salem, right across the street from Salem State University. About 1 mile to the Commuter Rail Station and a 15-20 minute walk from downtown. Unit has a brand new kitchen and hardwood floors throughout.  Rent includes utilities and 2 parking spots.|7|1/4/2018 11:10:00 AM|12582910|Essex|MA|D|5|3|1|0||2|5895|0|1f;0h
RN|72268167|C9500882|AC0756|ACT|1600|10|Prince St|1|316||01970||This apartment features three bedrooms and a full bathroom along with a spacious  kitchen with stainless steel appliances and microwave oven. Solid hardwood floors, high ceilings,  bright and sunny with plenty of window as well as cable tv and internet hook ups.  Private deck and storage room. Coin operated laundry with private storage for laundry materials. Rental application required with verified employment/income, housing references, current credit score/report and information to process application.  Tenant(s) responsible for first month and last months rent, security deposit and closing costs. Shown by appointment.|20|1/5/2018 1:59:00 PM|537919566|Essex|MA|D|5|3|1|0||0|6000|1160|1f;0h
RN|72268852|C8000311|C99300|ACT|1500|48|Leach Street|1|316||01970||Wonderful 1st floor 2 bed 1 bath updated and clean unit for rent.  This large space offers hardwood floors, newer kitchen and bath and one car off-street parking.  Close to downtown Salem, commuter rail, SS University and all the amazing downtown amenities that make Salem one of the Top 10 places to live north of Boston.  Non-smoking unit, No pets allowed. No De-Lead Certificates. All applicants to fill out Coldwell Banker Online application and pay a $25 non-refundable fee. No exceptions. Tenant to pay 1/2 months rent to list broker. Available February 1st|6|1/8/2018 7:51:00 PM|0|Essex|MA|D|4|2|1|0||1|9999|1000|1f;0h
RN|72268364|C9500949|C95127|ACT|2500|355|Jefferson|2|316||01970||Well located. This Sunny and Modernized Unit was just cosmetically upgraded, brand new floors, rugs, vanity, freshly painted, hardwood floors.  Just a minute walk to MBTA Bus Line and Salem State University's Central Campus and Enterprise Center. Walk to Salem Hospital, transportation, stores, eateries, 1/4 mile to Forest River Park and walking trails, and a newly planned T commuter rail stop. Short 1 mile to Downtown and Vinnin Square. Clean and sunny unit consists of 2 full living levels starting on the 2nd and 3rd  Floors Unit of a 2-family home. 3-4 Bedrooms (2 on 2nd floor, and 2 on 3rd), living, kitchen, sunroom, 1 bath.  2 car Off-street Parking, extra parking on street which is not restricted during winter except in snow emergency.   Available Immediately. (rent will be prorated according to day of occupancy). GAS HEAT. NO LEASES SIGNED - TENANT AT WILL ONLY. CREDIT REPORT/REFERENCES REQUIRED. ONLY THOSE ON LEASE CAN LIVE IN UNIT. NO PETS.|1|1/6/2018 11:05:00 AM|32767|Essex|MA|D|7|4|1|0|N|2|5000|1400|1f;0h
RN|72269104|C8000055|AN1195|ACT|2595|55|Federal St.|3|316||01970||NEW LIVING SPACE - Available Now - A full renovation of a beautiful mid-1800's building, by award winning developer Salem Renewal LLC, resulting in this lovely, unique, energy-efficient, 2 bedroom, townhouse, All new fabulous kitchen with gas stove, 1.5 bathrooms, an office/media room, all on three levels of living space. See attached floorplan. Located immediately downtown Salem 1 block from the T to Boston, with easy access to shopping, dining, and entertainment, including the Peabody Essex Museum, local movie theatre, dozens of restaurants, Pickering Wharf shops, and Salem's historic Derby Wharf. This property Includes one car off-street parking, central air, granite countertops, in-unit W/D hookup, fully applianced kitchen, beautifully refinished wood floors, and period details throughout. Great references and credit needed. Most pets welcome. Tenant pays utilities. First, Last due at lease signing. Security deposit also due, if you have a pet.|15|1/9/2018 3:16:00 PM|1308721140|Essex|MA|B|5|2|1|1||1|0|1400|1f;1h
RN|72268971|CN213672|AN4024|ACT|1700|7|Meadow|1|316||01970||Come see this gorgeous completely renovated 2 bedroom apartment. Beautiful open concept living room- dining- kitchen. Kitchen features new white shaker style cabinets, granite counter-tops, recessed lighting, stainless steel appliances complete with 5 burner gas stove. Large master bedroom with two large closets and en-suite bath. Bath features designer tile with glass tile accent, New high efficiency gas furnace with central air conditioning, High efficiency front load washer and dryer in unit. Dark stained refinished hardwood floor throughout. Exclusive use large back deck of kitchen. Large flat fenced yard, 2 car off street parking new vinyl siding, Updated electric and plumbing, replacement windows. Basement storage. Quiet side street conveniently located close to downtown and proposed South Salem train stop.|15|1/9/2018 11:02:00 AM|0|Essex|MA|C|4|2|1|0||1|5009|1000|1f;0h
RN|72268973|CN213672|AN4024|ACT|2300|7|Meadow|2|316||01970||Come see this gorgeous completely renovated 4 bedroom apartment. Beautiful open concept living room- dining- kitchen. Kitchen features new white shaker style cabinets, granite counter-tops, recessed lighting, stainless steel appliances complete with 5 burner gas stove. Large master bedroom with two large closets and en-suite bath. Bath features designer tile with glass tile accent, New high efficiency gas furnace with central air conditioning, High efficiency front load washer and dryer in unit. Dark stained refinished hardwood floor throughout. Exclusive use large back deck of kitchen. Large flat fenced yard, 2 car off street parking new vinyl siding, Updated electric and plumbing, replacement windows. Basement storage. Quiet side street conveniently located close to downtown and proposed South Salem train stop.|15|1/9/2018 11:02:00 AM|16383|Essex|MA|C|7|4|2|0||2|5009|1800|2f;0h
RN|72266102|BB921300|NB3006|ACT|1750|24|Phillips Street|2|317||01907||A great 2 Bedroom apartment in Swampscott! Located in one of the most sought after neighborhoods this home is a must see and the best value in town! Located on the second  level of a two family home, this apartment is bright and sunny.Both bedrooms are generous in size. Apartment features hardwood floors, fireplace, living room, dining room, off street parking for 2 cars plus extra storage is available.Coin - op laundry is available. No dishwasher or disposal.Must have excellent credit and references. No Smoking Building.Sorry, pets are not allowed. Available Now.|11|12/27/2017 1:09:00 PM|0|Essex|MA|D|4|2|1|0||2|99999|900|1f;0h
RN|72266591|C9501225|AC0598|ACT|2900|990|Humphrey Street|2|317||01907||Lovely 3 bedroom apartment in Swampscott!   This modern home has hardwood flooring, updated kitchen, 4 season greenhouse room, large living room with expansive exterior deck, 3 generous size bedrooms and 2 full baths.  Two car parking is avialable off street. Very nice quiet residential area near shopping and beaches.  No smoking or pets please.  Tenant (s) must have excellent references and credit.|10|12/29/2017 3:56:00 PM|1611534838|Essex|MA|D|6|3|2|0|Y|2|10000|1400|2f;0h
RN|72265876|C0001118|C77800|ACT|2200|406|Paradise|2-Q|317||01907||Beautifully and heavily renovated luxury unit with indoor parking, indoor and outdoor pool, tennis court, exercise room. This condo shows perfectly. New flooring throughout. Kitchen with new stainless appliances, granite counter tops. Elevator building. Longer term lease possible.|6|12/26/2017 9:49:00 AM|0|Essex|MA|C|5|2|2|0|Y|1|0|1294|2f;0h
RN|72260539|C8363217|AN1195|ACT|2100|4|Shackle Way|0|317||01907||Nicely situated in Hawthorne's Crossing as it is located at the end of the complex and backs up to open space making it a private setting. Recently renovated with a new kitchen(appliances and counter tops are new); living room has a new floor as well as a fireplace. Bath rooms remodeled also. Bedrooms have new carpeting. Ample closet space in the bedrooms.The foyer, kitchen and bath rooms were tiled.  Energy efficient windows were added to the kitchen and bedrooms. One car deeded parking plus generous guest parking. Non smokers only. A well behaved cat is acceptable.  The complex has a indoor/outdoor pool for use during the summer months. Hawthorne's Crossing is convenient to Vinnin  Square and the commuter rail  station in Swampscott.  References required. Shown by appointment. Rental fee is due unless accompanied by a broker.|16|12/1/2017 5:07:00 PM|65535|Essex|MA|C|5|2|1|1|N|1|0|1050|1f;1h
RN|72209435|C6629315|AC2462|ACT|2300|5|Ingalls Terrace|1|317||01907||Very Large, first floor two bedroom just steps away from Fisherman’s Beach. This space offers a fully applianced kitchen that opens right into the dining area which leads out to the deck.  Large living room, two good sized bedrooms  – brand new bath with large tiled shower (no tub) – good closet space – in unit washer/dryer and off street parking. Brand new central air. Hardwood throughout (except kitchen and bath). Best of all is the location - walk to the beach, shops, restaurants, just a short drive to Boston, Salem or shopping - close to the commuter rail too. No Pets, No Smoking, No Exceptions. Good credit and references required. First, Last, Security and Broker fee equal to 1 months rent due at lease.|8|10/16/2017 7:01:00 PM|426236|Essex|MA|D|5|2|1|0||1|7040|1100|1f;0h
RN|72168819|C1382772|C85500|ACT|1300|135|Burrill|1|317||01907||Commercial Rental...Formerly Hughes Insurance Co...  Highly Visibility with a High Traffic Count, located on the corner of busy Paradise Road and Burrill Street.  Tenant is responsible for their own separately metered gas heat, hot water and electricity.|3|5/22/2017 10:30:00 AM|1342177659|Essex|MA|B|1|0|1|0||1|2684|650|1f;0h
