PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|COUNTY|STATE|RN_TYPE|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|PARKING_SPACES|LOT_SIZE|SQUARE_FEET|NO_BATHS|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY
RN|72435716|CN226465|C95065|ACT|1400|85|Pilling St|3|352||01832||Renovated spacious 2 bedroom / 1 bath third floor apartment! Upgrades include new flooring, paint, kitchen cabinetry and new energy efficient furnace. Washer & Dryer hook-ups available in the basement. Off-street exclusive parking available for 2 vehicles tandem parked in the driveway for the 3rd floor only. Available February 4th 2019. First, Last, $700 Security Deposit and $700 Broker Fee required to move in for a total move in fee of $4,200. (Only full applications considered: $25 app fee / occupant: subject to review of credit, at least 2 references, review of pay stubs and recent bank statements.)|5|1/1/2019 6:00:00 PM|0|Essex|MA|D|5|2|1|0|N|2|9999|1100|1f;0h|N||N||
RN|72435727|CN226465|C95065|ACT|1250|213|Franklin St|2|352||01830||2 bedroom / 1 bath second floor apartment available now! Original hardwood floors. Washer & Dryer provided in basement. 2 Off-street tandem parking spots in the driveway. $3,750 required to move in (First, Last, and Security Deposit) Application requirements include: 700+ credit score and $45,000 minimum household income.(Only full applications considered: $25 app fee / occupant: subject to review of credit, at least 2 references, review of pay stubs and recent bank statements.)|10|1/1/2019 6:39:00 PM|245756|Essex|MA|D|4|2|1|0|N|2|9999|900|1f;0h|N||N||N
RN|72436602|C2386406|F15801|ACT|1250|17|Union St|1|352||01830||Large 1st floor unit featuring hardwood floors through-out, ceiling fans, built in hutch in dining room. Eat-in kitchen, with 2 walls of cabinets, newer stove and refrigerator, laundry room off kitchen, front room open concept, used as office or den. Beautiful crown moldings, vinyl windows, stained glass window with brick wall in dining room, lead certificate of compliance.. Off st parking for 1 car, large level fenced in yard, patio..Gas cooking, heat, and hot water..NO PETS, NON SMOKING BUILDING,  1st, last, $750 security deposit.|16|1/3/2019 12:09:00 PM|1573177071|Essex|MA|D|6|2|1|0||1|6800|1200|1f;0h|N||||
RN|72438146|CN206974|C95065|NEW|2100|3|Allen St|2|352|BRD|01835||Three bedrooms, two full bathrooms...  with lots of character. Heat included (electric paid by tenant).  Washer and dryer free for tenant use.  Access to beautiful inground pool included.  One bedroom and bath have heated floors.  Functional fireplace.  Off street parking included.  Directly across from North Point Bible College.      Pets a possibility - with restrictions.  No smoking.|14|1/8/2019 2:43:00 AM|0|Essex|MA|D|5|3|2|0||2|0.25|4233|2f;0h|N||N||
RN|72438147|CN206974|C95065|NEW|1500|3|Allen|3|352||01835||One bedroom with a full bathroom - with lots of character. Heat included (electric paid by tenant). Washer and dryer free for  tenant use. Access to beautiful inground pool included. Off street parking included. Directly across from North Point Bible College. Pets a possibility - with restrictions. No smoking.|11|1/8/2019 2:57:00 AM|0|Essex|MA|D|3|1|1|0||1|0.25|900|1f;0h|N||||
RN|72438339|CN206861|C95236|NEW|2000|16|Steeplechase Ct.|16|352|832|01832||Completely renovated 2 bedroom, 1.5 bath townhouse features updates throughout the entire unit.  New kitchen appliances, granite countertops, carpeting, hardwood floors, brand new bathrooms, and more.   Master bedroom includes walk-in closet and loft that can be used as an office, living area or third bedroom.   Unit offers plenty of closets and storage space.  Full basement includes washer and dryer and additional storage space.  Professionally managed, exceptional location:  close to shopping, restaurants and 495.   Application required, good credit, rental history, and references.  No Pets. No Smoking|12|1/8/2019 12:50:00 PM|4095|Essex|MA|B|5|2|1|1||2|0|1287|1f;1h|N||N||
RN|72438446|BB810983|AC0594|NEW|1000|16|Danrich Court||352||01832||Fully furnished Room for Rent in very large home. No pets. Non smoking. Rent includes breakfast and hot dinners, cable, wi-fi, electricity. Access to washer, dryer & backyard.  $20 non-refundable application fee for Credit, CORI (Criminal Background), and Rental History verifications.|3|1/9/2019 10:46:00 AM|116|Essex|MA|A|10|1|3|1||1|1.39|700|3f;1h|N||N||
RN|72385845|TM309944|AN0949|ACT|6750|203|Turnpike Street|G1|362||01845||Great potential in a wonderful location! This space was built for a former lab but could be converted to other businesses outside of the medical field such as attorneys or accountants. Right now there are 11 offices, a storage room, break room, x-ray room with lead-lined walls, 2 bathrooms, and a large reception area. There is an entrance and rear exit which is great for privacy. Parking is unassigned and common so there is no shortage for clients and staff. Building has elevator access and is well maintained in the common areas, landscaping and snow removal. Set up a showing!|30|8/29/2018 2:31:00 PM|17358906|Essex|MA|C|11|0|0|2|N|90|0|3200|0f;2h|N||||
RN|72417699|CN207338|AN1293|ACT|2800|5|Peterson Street||362||01845||Location! Location! Location! Single family house, three bedrooms, three and half bathrooms, located in North Andover MA is in move - in condition. The house is located in a very friendly neighborhood. It is very close to all the major high ways (93, 495, 125 etc.) Grocery stores, Pharmacy, some departmental stores, YMCA etc are very close to the neighborhood. Pets with restrictions.|12|10/31/2018 2:29:00 PM|352321563|Essex|MA|A|9|4|3|1||1|4792|2000|3f;1h|N||||N
RN|72426383|G8002493|AC0928|ACT|1800|30|Maple Ave|1|362||01845||Spacious first floor 3 bedroom apartment available for occupancy in excellent downtown location!  Hardwood throughout and granite countertop in kitchen. One off-street parking spot is available and there is ample additional on-street parking. Storage space in basement at owner's discretion. In-unit laundry (stackable w/d unit is supplied). Convenient to downtown, schools, and I-495 / Rt 125 / Rt 114.  Central air conditioning!  No pets and no smoking allowed.|13|11/23/2018 8:28:00 PM|0|Essex|MA|D|5|3|1|0||1|0.26|1200|1f;0h|N||N||
RN|72428483|CN217514|G47300|ACT|2950|1785|Great Pond Rd||362||01845||The finest south-facing Lake Cochichewick view in North Andover!  Perfectly situated up a sloping lawn from the Lake,  this open concept right-sized Cape on over an acre of land showcases stunning lake views from the living room, master bedroom, dining room, sunroom and deck.  Two more bedrooms and a full bath are also located on the main level, as well as the bright kitchen which overlooks the heated inground pool, patio and cabana. Hardwood flooring throughout the main level, new roof. Two garage bays, one double-deep, and a bonus room, encompass the lower level.  This home is truly something special.|28|11/30/2018 12:03:00 PM|-2139357123|Essex|MA|A|6|3|1|0||6|60548|1689|1f;0h|Y|C|Y|G|
RN|72428487|G0002522|NB4945|ACT|1540|61|Farrwood Ave|7|362||01845||Available January 1, 2019.  Enjoy the good life at Heritage Green Condominium in North Andover!  2 bedroom, 1st floor unit.  Beautiful open kitchen with good cabinet space; dishwasher, gas range, refrigerator and microwave.  Laminate floors throughout.  Renovated bathroom with tub/shower.  Open living room with slider to walkout patio.  Rent includes: Heat, hot water, water, sewer, gas cooking, snow removal & more.  In building laundry & extra attic storage.  Property amenities include: Swimming pools, 24 hour fitness room, on site community room with billiard table, tennis, basketball & playground.  Plenty of free parking for residents & guests.  No Smoking and No pets. 1 year lease.  First, last and security.  Good credit, verifiable income and references required. Credit / background check fee of $40 per adult.|18|11/30/2018 12:10:00 PM|0|Essex|MA|C|4|2|1|0|N|3|1772892|750|1f;0h|N||||N
RN|72429288|TM326246|G25600|ACT|3800|63|Foxwood Dr||362|OCE|01845||Come live at Foxwoods and be near all that North Andover has to offer. Enjoy the special features of this younger Colonial home that has been updated with a beautiful two story addition on the back of the house. This provides an oversized eating area and sun room off of the kitchen with flexible space.  Cooks delight gourmet Kitchen has a  new gas cooktop and island.  The open flow floor plan is great for entertaining, and the higher ceiling height and two story spaces offer lots of natural light.  4 generous sized bedrooms with closet systems. The finished walk out lower level has a full bath, exercise and play areas, media space and more. Spacious room for guests or family looking for a private suite space. Open concept between the family room, fireplaced living room and the kitchen on the first floor offers a flow for today's living. Nice upgrades throughout. Near the Youth Center and Old Center. Welcome home!|28|12/3/2018 3:10:00 PM|0|Essex|MA|A|12|4|3|1|Y|8|21780|3071|3f;1h|N||N||N
RN|72429322|TM316682|G61700|ACT|2550|795|Turnpike Street|201|362||01845||Freshly painted, cleaned and ready for you to open your new business! Schedule a showing to view this bright and spacious space offering 2,160 SF. Space is comprised of private offices, reception, two half bathrooms and a kitchenette. Several points of entry. Great for lawyer, accountant, IT, tutor, doctor's office, real estate office and more! Plenty of parking, centrally located and beautifully run by the management company. Can be split in half if needed, see MLS# 72429323|30|12/3/2018 4:17:00 PM|2047|Essex|MA|C|10|0|0|2|N|25|0|2160|0f;2h|N||N||N
RN|72429323|TM316682|G61700|ACT|1295|795|Turnpike Street|202|362||01845||Freshly painted, cleaned and ready for you to open your new business! Schedule a showing to view this bright and spacious space offering 1,080 SF. Space is comprised of private offices, reception, half bathroom and a possible kitchenette. Several points of entry. Great for lawyer, accountant, IT, tutor, doctor's office, real estate office and more! Plenty of parking, centrally located and beautifully run by the management company. Need more space? Take a look at MLS#72429322|30|12/3/2018 4:17:00 PM|2047|Essex|MA|C|5|0|0|1|N|25|0|1080|0f;1h|N||N||
RN|72429455|CN211211|G62134|ACT|2000|99|Edgelawn Ave|3|362||01845||Great opportunity to rent a lovely 3 bedroom unit at Heritage Green. Property features a layout that includes an over-sized living room, an abundance of natural light, and  two sliding doors that lead out to a nice private balcony. Good sized bedrooms including master with private bath, new hardwood floors throughout and two fully remodeled bathrooms. This unit also has plenty of closet space including an entry closet and 2 additional hall closets. There is extra storage in attic and laundry in the building. Heat, Hot Water, Gas, Water, Exterior Maintenance, Road Maintenance, Landscaping, Snow Removal, Tennis Court, Playground, Exercise Room, Refuse Removal are all included in monthly rent. Close to schools, many fine restaurants and Rte.495. Credit application for $25 required.  *Furniture shown in pictures can stay if tenant wishes*|16|12/4/2018 8:26:00 AM|65535|Essex|MA|B|5|3|2|0|Y|0|10000|1300|2f;0h|N||||
RN|72433055|CN226064|G25600|ACT|2000|105|Pleasant Street|2|362||01845||Come view this large multi-level 4 bdrm 2 ba apartment this Sunday 1/6/2019 from 12-2pm! It includes 6 CAR PARKING with a big yard and HUGE ROOF TOP DECK! W/D hook-ups in the basement and a new gas heating system and stove. Just minutes from 495!|15|1/5/2019 10:55:00 AM|557055|Essex|MA|D|9|4|2|0||6|16302|1400|2f;0h|||||
RN|72433188|CN210819|AC0904|ACT|1795|41|Saunders Street|41|362||01845||Newly built 2 bedroom with lots of upgrades! The kitchen features stunning granite counter tops, a large island, and stainless steel appliances. Washer and Dryer in unit and storage area for every unit (ground floor inside units)|12|12/16/2018 4:34:00 PM|0|Essex|MA|D|4|2|1|0||0|50000|700|1f;0h|N||||
RN|72321267|TM312629|G62134|ACT|1200|221|Chandler Road|0|363||01810||CONTRACTOR storage yard available immediately for Rent! 60 x 150 foot clear area with easy access to highways. Easy to show!|1|5/4/2018 3:56:00 PM|-1224504330|Essex|MA|F|0|0|0|0||10|9000|0|0f;0h|N||||N
RN|72398838|G0001553|G62122|ACT|12500|11|Black Horse||363||01810||THIS AREA WAS NOT AFFECTED BY THE GAS CRISIS & THIS HOME IS HEATED BY PROPANE! Stunning 5 BR, Custom Built English Manor on a meticulously landscaped 3.6 Acre Private Lot. This incredible home features an open flr plan on the 1st flr incorporating the family room, kitchen, & butlers pantry w/ wetbar, as well as the dining room w/ a double-sided fireplace opening to the sun room to enhance the warmth. Additionally, enjoy your luxurious 1st Flr Master Suite featuring a fireplace, designer walk in closet, 1 of 2 laundry rooms, & an amazing master bath appointed w/ marble, double vanity, jetted soaking tub & walk-in shower. The work out room & 2 story cherry paneled study with coffered ceiling complete the 1st flr. 4 additional en-suite bedrooms, laundry room & media room complete the 2nd flr. The outdoor space is enhanced w/ numerous porches, decks, patios, & a fabulous heated saltwater pool, cabana w/ wet bar, changing room, 1/2bath & outdoor shower. Don’t miss this Jewel!|30|9/20/2018 3:35:00 PM|0|Essex|MA|A|13|5|5|2|Y|10|157687|6311|5f;2h|N||||N
